Wijk,Gem HR 1,rrData 1,Gem HR 2,rrData 2,Bloeddruk (Bovendruk) 1,Bloeddruk (Bovendruk) 2,Cholesterol 1,Cholesterol 2,Non-HDL 1,Non-HDL 2,Bloedsuiker 1,Bloedsuiker 2,BMI 1,BMI 2
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Oud-Oost,83.700005,781,77.3,742,120-140,140-180,6.5-8,>8,<3.8,<3.8,<7.8,7.8-11,18.5-25,18.5-25
,81.4,789,78.1,750,,,,,,,,,,
,80.200005,835,78.3,367,,,,,,,,,,
,78.5,804,78.4,343,,,,,,,,,,
,76.5,835,78.5,398,,,,,,,,,,
,74.9,843,78.6,343,,,,,,,,,,
,74.8,804,78.8,757,,,,,,,,,,
,74.1,828,79.200005,750,,,,,,,,,,
,74.3,804,80.5,718,,,,,,,,,,
,74.200005,812,80.9,734,,,,,,,,,,
,73.9,820,81.1,734,,,,,,,,,,
,74.5,789,81.3,734,,,,,,,,,,
,74.8,796,81.700005,726,,,,,,,,,,
,75.9,765,81.200005,750,,,,,,,,,,
,75.3,812,80.4,765,,,,,,,,,,
,75.8,781,79.8,765,,,,,,,,,,
,75.200005,812,79.9,750,,,,,,,,,,
,75.200005,281,79.700005,757,,,,,,,,,,
,75.200005,507,79.3,765,,,,,,,,,,
,74.4,828,79,765,,,,,,,,,,
,74.700005,796,79.3,750,,,,,,,,,,
,74.700005,804,78.8,773,,,,,,,,,,
,74.9,796,79,757,,,,,,,,,,
,76,765,79.6,742,,,,,,,,,,
,75.8,796,80,742,,,,,,,,,,
,75.9,789,79.5,765,,,,,,,,,,
,75.5,804,79.200005,765,,,,,,,,,,
,76.4,765,79.200005,757,,,,,,,,,,
,76.1,796,79.4,750,,,,,,,,,,
,76.3,781,79.9,742,,,,,,,,,,
,76.5,781,81,718,,,,,,,,,,
,76.6,781,82.6,695,,,,,,,,,,
,76.9,773,84.3,679,,,,,,,,,,
,76.4,796,85.8,671,,,,,,,,,,
,76.1,796,86.3,687,,,,,,,,,,
,75.4,812,86.3,328,,,,,,,,,,
,74.9,812,86.3,1804,,,,,,,,,,
,73.200005,867,86.3,2164,,,,,,,,,,
,71.8,875,84.700005,742,,,,,,,,,,
,70.3,898,84.9,703,,,,,,,,,,
,69.6,882,84.5,718,,,,,,,,,,
,69.3,875,85,695,,,,,,,,,,
,68.700005,890,85.1,703,,,,,,,,,,
,69.5,843,85.200005,703,,,,,,,,,,
,70.200005,835,85.5,695,,,,,,,,,,
,70.3,851,85.4,703,,,,,,,,,,
,71.4,812,85.1,710,,,,,,,,,,
,72.200005,812,84.9,710,,,,,,,,,,
,72.700005,812,85,703,,,,,,,,,,
,72.6,828,84.6,718,,,,,,,,,,
,73.4,796,83.5,742,,,,,,,,,,
,73.3,820,82.700005,742,,,,,,,,,,
,72.9,835,82.700005,726,,,,,,,,,,
,72.4,843,82.4,734,,,,,,,,,,
,73.1,804,81.700005,750,,,,,,,,,,
,73.1,820,81.200005,750,,,,,,,,,,
,72.9,828,80.6,757,,,,,,,,,,
,73,820,80.4,750,,,,,,,,,,
,72.5,843,80.1,757,,,,,,,,,,
,73.1,804,79.9,757,,,,,,,,,,
,72.9,828,79.700005,757,,,,,,,,,,
,73,820,79.8,750,,,,,,,,,,
,72.700005,835,80.1,742,,,,,,,,,,
,72.5,835,80.9,726,,,,,,,,,,
,72.1,843,81.1,734,,,,,,,,,,
,72.6,812,81.3,734,,,,,,,,,,
,72.4,835,80.9,750,,,,,,,,,,
,72.200005,835,81.1,734,,,,,,,,,,
,72.5,820,81.3,734,,,,,,,,,,
,72.5,828,80.4,765,,,,,,,,,,
,72.9,812,79.6,773,,,,,,,,,,
,73.700005,796,79.200005,765,,,,,,,,,,
,73.8,812,78.5,781,,,,,,,,,,
,73.200005,835,78.200005,773,,,,,,,,,,
,73.6,804,78.5,757,,,,,,,,,,
,74.6,781,79.5,734,,,,,,,,,,
,73.6,843,80.200005,734,,,,,,,,,,
,73.5,820,80.700005,734,,,,,,,,,,
,73.6,812,80.8,742,,,,,,,,,,
,74.1,796,81.1,734,,,,,,,,,,
,73.200005,843,81.3,734,,,,,,,,,,
,73.4,812,80.700005,757,,,,,,,,,,
,74,796,80.8,742,,,,,,,,,,
,73.4,835,81.1,734,,,,,,,,,,
,73.8,804,81.3,734,,,,,,,,,,
,74.3,796,82.3,710,,,,,,,,,,
,73.4,843,82.3,523,,,,,,,,,,
,74,796,82.3,265,,,,,,,,,,
,73.4,835,83,710,,,,,,,,,,
,72.5,851,82.6,734,,,,,,,,,,
,73.4,796,81.8,750,,,,,,,,,,
,73.3,820,81,757,,,,,,,,,,
,73.1,828,81,742,,,,,,,,,,
,73.1,820,80.200005,765,,,,,,,,,,
,72.700005,835,79.700005,765,,,,,,,,,,
,73.9,781,79.3,765,,,,,,,,,,
,73.9,546,79.5,750,,,,,,,,,,
,73.9,265,79.9,742,,,,,,,,,,
,73.9,812,79.700005,757,,,,,,,,,,
,74.4,796,79.6,757,,,,,,,,,,
,74.200005,812,79.700005,750,,,,,,,,,,
,73.5,835,79.8,750,,,,,,,,,,
,74.3,789,79.9,750,,,,,,,,,,
,74.3,281,79.4,765,,,,,,,,,,
,74.3,554,78.9,773,,,,,,,,,,
,74,820,78.5,773,,,,,,,,,,
,74.4,796,79.200005,742,,,,,,,,,,
,73.8,828,79.200005,757,,,,,,,,,,
,73.8,484,79,765,,,,,,,,,,
,73.8,320,78.6,773,,,,,,,,,,
,73.8,289,78.8,757,,,,,,,,,,
,73.8,507,78.8,257,,,,,,,,,,
,73.8,812,78.8,507,,,,,,,,,,
,73.4,828,78.4,773,,,,,,,,,,
,73.4,546,77.9,781,,,,,,,,,,
,73.4,296,77.3,789,,,,,,,,,,
,74.200005,789,78.1,750,,,,,,,,,,
,74.200005,390,78.5,757,,,,,,,,,,
,74.200005,492,78.200005,773,,,,,,,,,,
,73.1,851,78.3,765,,,,,,,,,,
,72.700005,835,78.8,750,,,,,,,,,,
,72.5,835,79,757,,,,,,,,,,
,71.9,851,79.1,757,,,,,,,,,,
,71.5,851,78.6,773,,,,,,,,,,
,72,820,78.5,765,,,,,,,,,,
,72,679,78.700005,757,,,,,,,,,,
,72,406,78.6,765,,,,,,,,,,
,72,593,78.1,781,,,,,,,,,,
,72,671,77.9,773,,,,,,,,,,
,72,1023,77.3,789,,,,,,,,,,
,73.200005,789,77.6,765,,,,,,,,,,
,73.200005,265,77.6,773,,,,,,,,,,
,73.200005,554,77.6,773,,,,,,,,,,
,73.200005,820,77.8,765,,,,,,,,,,
,73.6,804,78.5,750,,,,,,,,,,
,73.5,820,79,750,,,,,,,,,,
,73.6,812,79.3,750,,,,,,,,,,
,72.9,843,79.3,757,,,,,,,,,,
,71.6,875,79.5,750,,,,,,,,,,
,71.700005,835,79.700005,750,,,,,,,,,,
,72.6,804,80.1,742,,,,,,,,,,
,72.4,835,80.9,726,,,,,,,,,,
,72.9,812,81.4,726,,,,,,,,,,
,73.200005,812,81.5,734,,,,,,,,,,
,72.200005,859,81.6,734,,,,,,,,,,
,71.9,843,81.9,726,,,,,,,,,,
,73,796,82.4,718,,,,,,,,,,
,72.700005,835,81.9,742,,,,,,,,,,
,72.200005,843,82.700005,710,,,,,,,,,,
,72.700005,812,82.700005,320,,,,,,,,,,
,73.1,812,82.700005,468,,,,,,,,,,
,73.6,804,84.1,687,,,,,,,,,,
,73.5,820,83.4,734,,,,,,,,,,
,73.6,812,83.4,523,,,,,,,,,,
,73.5,820,83.4,906,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"De Pijp, Rivierenbuurt",80,1000,64.5,882,<120,140-180,<5,<5,<3.8,<3.8,<7.8,<7.8,18.5-25,25-30
,80,921,64.200005,945,,,,,,,,,,
,80,960,64.200005,1312,,,,,,,,,,
,80,968,65.5,875,,,,,,,,,,
,80,968,65.5,671,,,,,,,,,,
,80,929,65.5,4960,,,,,,,,,,
,80,937,63.7,1007,,,,,,,,,,
,80,953,62.3,1015,,,,,,,,,,
,80,921,61.5,1007,,,,,,,,,,
,80,890,60.4,1039,,,,,,,,,,
,80,906,59.3,1054,,,,,,,,,,
,78.700005,914,58.5,1062,,,,,,,,,,
,76.8,921,57.4,1093,,,,,,,,,,
,74.200005,882,56.600002,1093,,,,,,,,,,
,71.8,906,56.4,1070,,,,,,,,,,
,69.6,929,56.9,1031,,,,,,,,,,
,68.4,914,57.100002,1039,,,,,,,,,,
,68.1,890,56.8,1070,,,,,,,,,,
,67.5,906,56.3,1085,,,,,,,,,,
,66.8,921,56.4,1062,,,,,,,,,,
,66,937,56.8,1039,,,,,,,,,,
,65.6,929,57.2,1031,,,,,,,,,,
,65.1,937,57.100002,1054,,,,,,,,,,
,64.8,937,57.3,1039,,,,,,,,,,
,64.4,945,57.3,1046,,,,,,,,,,
,64.9,906,57.100002,1062,,,,,,,,,,
,65,921,56.7,1078,,,,,,,,,,
,65.200005,914,56.9,1046,,,,,,,,,,
,64.200005,968,56.7,1070,,,,,,,,,,
,64,945,56.2,1093,,,,,,,,,,
,64.3,921,55.8,1093,,,,,,,,,,
,64.200005,937,55.4,1101,,,,,,,,,,
,64,945,55.4,1085,,,,,,,,,,
,63.7,953,55.5,1078,,,,,,,,,,
,64,929,56.3,1031,,,,,,,,,,
,64.5,914,58.2,960,,,,,,,,,,
,64.3,937,58.4,1023,,,,,,,,,,
,63.9,953,57.9,1054,,,,,,,,,,
,62.9,992,57.100002,1085,,,,,,,,,,
,62.600002,968,56.7,1078,,,,,,,,,,
,62.100002,984,56.5,1070,,,,,,,,,,
,62.5,945,56.100002,1085,,,,,,,,,,
,62.7,953,55.9,1085,,,,,,,,,,
,62.600002,960,56.100002,1062,,,,,,,,,,
,62.4,968,56.2,1062,,,,,,,,,,
,63.5,906,56,1078,,,,,,,,,,
,64.5,898,56.4,1046,,,,,,,,,,
,64.8,914,56.2,1078,,,,,,,,,,
,65.200005,906,55.9,1085,,,,,,,,,,
,65.3,914,55.8,1078,,,,,,,,,,
,65.8,898,55.5,1093,,,,,,,,,,
,66.6,875,55.3,1093,,,,,,,,,,
,67,882,55.100002,1101,,,,,,,,,,
,66.9,898,55.2,1085,,,,,,,,,,
,66.5,914,55.4,1078,,,,,,,,,,
,65.9,929,55.600002,1070,,,,,,,,,,
,65.8,914,55.3,1101,,,,,,,,,,
,65,953,55.7,1062,,,,,,,,,,
,63.8,984,56.100002,1054,,,,,,,,,,
,62.8,992,56.3,1054,,,,,,,,,,
,62.600002,968,56.2,1070,,,,,,,,,,
,62.7,953,55.9,1085,,,,,,,,,,
,63.3,929,56,1070,,,,,,,,,,
,63.7,929,56,1070,,,,,,,,,,
,64.1,921,56.2,1062,,,,,,,,,,
,64.1,937,56.2,1070,,,,,,,,,,
,65.1,890,55.9,1085,,,,,,,,,,
,66.3,867,55.7,1085,,,,,,,,,,
,68,835,55.600002,1085,,,,,,,,,,
,68.8,851,55.100002,1109,,,,,,,,,,
,68,906,55.2,1085,,,,,,,,,,
,67.5,906,55.100002,1093,,,,,,,,,,
,66.9,914,55.3,1078,,,,,,,,,,
,66.9,898,55.3,1085,,,,,,,,,,
,66.5,914,55.2,1093,,,,,,,,,,
,65.9,929,55.2,1085,,,,,,,,,,
,65.5,929,55.2,1085,,,,,,,,,,
,65.200005,929,55.2,1085,,,,,,,,,,
,64.700005,945,55.4,1078,,,,,,,,,,
,64.3,945,55.2,1093,,,,,,,,,,
,64.1,945,55.100002,1093,,,,,,,,,,
,64.1,937,54.9,1101,,,,,,,,,,
,63.9,945,54.7,1109,,,,,,,,,,
,63.9,937,54.600002,1101,,,,,,,,,,
,63.9,937,54.7,1093,,,,,,,,,,
,64.6,906,54.600002,1101,,,,,,,,,,
,65.3,898,54.600002,1101,,,,,,,,,,
,65.6,906,55.3,1054,,,,,,,,,,
,65.4,921,57,984,,,,,,,,,,
,65.200005,929,57,1054,,,,,,,,,,
,65.5,906,56.8,1062,,,,,,,,,,
,65.200005,929,56.5,1078,,,,,,,,,,
,65,929,55.9,1101,,,,,,,,,,
,64.5,945,55.8,1078,,,,,,,,,,
,65.200005,898,55.600002,1085,,,,,,,,,,
,65.200005,921,55.9,1062,,,,,,,,,,
,65,929,56,1070,,,,,,,,,,
,64.5,945,56.2,1062,,,,,,,,,,
,64.3,937,56.2,1070,,,,,,,,,,
,64.9,906,56,1078,,,,,,,,,,
,64.6,937,55.9,1078,,,,,,,,,,
,64.3,945,56,1070,,,,,,,,,,
,64.700005,914,55.9,1078,,,,,,,,,,
,64.8,921,55.5,1101,,,,,,,,,,
,65.200005,906,55.2,1101,,,,,,,,,,
,65.3,914,55.2,1085,,,,,,,,,,
,65.4,914,55.2,1085,,,,,,,,,,
,65.6,906,55.2,1085,,,,,,,,,,
,64.8,953,,,,,,,,,,,,
,64.700005,929,,,,,,,,,,,,
,64.3,945,,,,,,,,,,,,
,64.4,929,,,,,,,,,,,,
,64.8,914,,,,,,,,,,,,
,64.9,921,,,,,,,,,,,,
,65,921,,,,,,,,,,,,
,65,921,,,,,,,,,,,,
,65.4,906,,,,,,,,,,,,
,66.200005,882,,,,,,,,,,,,
,66.4,898,,,,,,,,,,,,
,66.5,898,,,,,,,,,,,,
,66.6,898,,,,,,,,,,,,
,67,882,,,,,,,,,,,,
,67.3,882,,,,,,,,,,,,
,67.1,898,,,,,,,,,,,,
,66.5,921,,,,,,,,,,,,
,66.1,921,,,,,,,,,,,,
,66.5,890,,,,,,,,,,,,
,66.200005,914,,,,,,,,,,,,
,66.4,898,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Watergraafsmeer,48.4,12726,39.600002,1648,<120,<120,<5,<5,>3.8,<3.8,7.8-11,<7.8,18.5-25,18.5-25
,48.4,3445,39.600002,554,,,,,,,,,,
,48.4,3273,38.4,1687,,,,,,,,,,
,48.4,7796,38.4,585,,,,,,,,,,
,48.4,5234,38.4,562,,,,,,,,,,
,48.4,1671,38.4,562,,,,,,,,,,
,48.4,2406,38.4,546,,,,,,,,,,
,48.4,3492,38.4,570,,,,,,,,,,
,48.4,3445,38.4,585,,,,,,,,,,
,48.4,796,38.4,578,,,,,,,,,,
,48.4,7445,38.4,570,,,,,,,,,,
,47.7,1460,44.4,570,,,,,,,,,,
,46.600002,1539,53.100002,554,,,,,,,,,,
,45.8,820,59.2,593,,,,,,,,,,
,45.8,2671,66.200005,578,,,,,,,,,,
,45.8,3343,73,578,,,,,,,,,,
,45.3,843,79.4,562,,,,,,,,,,
,44.9,796,85.5,601,,,,,,,,,,
,44.9,6593,89.5,570,,,,,,,,,,
,44.600002,835,93,562,,,,,,,,,,
,44.600002,2484,96.200005,578,,,,,,,,,,
,44.4,875,97.3,601,,,,,,,,,,
,44.4,2617,98.5,679,,,,,,,,,,
,44.3,843,99.3,492,,,,,,,,,,
,44.3,2578,100.3,585,,,,,,,,,,
,44.3,3554,102.3,562,,,,,,,,,,
,44.3,2703,100.8,617,,,,,,,,,,
,44.2,820,101.3,585,,,,,,,,,,
,43.4,1679,101.3,593,,,,,,,,,,
,42.8,804,103,562,,,,,,,,,,
,42.8,3562,103.1,257,,,,,,,,,,
,,,103.1,945,,,,,,,,,,
,,,102.5,625,,,,,,,,,,
,,,102,523,,,,,,,,,,
,,,101.3,601,,,,,,,,,,
,,,100.5,609,,,,,,,,,,
,,,100.3,601,,,,,,,,,,
,,,100.6,593,,,,,,,,,,
,,,100.8,593,,,,,,,,,,
,,,100.5,601,,,,,,,,,,
,,,100.3,601,,,,,,,,,,
,,,100.1,601,,,,,,,,,,
,,,100,601,,,,,,,,,,
,,,99.9,601,,,,,,,,,,
,,,100.3,593,,,,,,,,,,
,,,100.1,601,,,,,,,,,,
,,,100,601,,,,,,,,,,
,,,100.8,585,,,,,,,,,,
,,,99.4,625,,,,,,,,,,
,,,99.5,601,,,,,,,,,,
,,,100,593,,,,,,,,,,
,,,100.8,585,,,,,,,,,,
,,,101.3,585,,,,,,,,,,
,,,101.700005,585,,,,,,,,,,
,,,101.5,593,,,,,,,,,,
,,,101,601,,,,,,,,,,
,,,100.6,601,,,,,,,,,,
,,,100.4,601,,,,,,,,,,
,,,100.6,593,,,,,,,,,,
,,,100.8,593,,,,,,,,,,
,,,100.5,601,,,,,,,,,,
,,,100.3,601,,,,,,,,,,
,,,100.1,601,,,,,,,,,,
,,,99.6,609,,,,,,,,,,
,,,99.3,609,,,,,,,,,,
,,,99.9,593,,,,,,,,,,
,,,99.5,609,,,,,,,,,,
,,,99.6,601,,,,,,,,,,
,,,99.3,609,,,,,,,,,,
,,,99.9,593,,,,,,,,,,
,,,100.3,593,,,,,,,,,,
,,,100.6,593,,,,,,,,,,
,,,100.8,593,,,,,,,,,,
,,,100.9,593,,,,,,,,,,
,,,101,593,,,,,,,,,,
,,,100.6,601,,,,,,,,,,
,,,100.4,601,,,,,,,,,,
,,,100.6,593,,,,,,,,,,
,,,100.8,593,,,,,,,,,,
,,,100.9,593,,,,,,,,,,
,,,100.6,601,,,,,,,,,,
,,,100.4,601,,,,,,,,,,
,,,100.200005,601,,,,,,,,,,
,,,99.700005,609,,,,,,,,,,
,,,99.3,609,,,,,,,,,,
,,,99.5,601,,,,,,,,,,
,,,99.6,601,,,,,,,,,,
,,,100.5,585,,,,,,,,,,
,,,98.8,632,,,,,,,,,,
,,,98.700005,609,,,,,,,,,,
,,,98.6,609,,,,,,,,,,
,,,99,601,,,,,,,,,,
,,,98.8,609,,,,,,,,,,
,,,98.700005,609,,,,,,,,,,
,,,99,601,,,,,,,,,,
,,,98.8,609,,,,,,,,,,
,,,99.1,601,,,,,,,,,,
,,,99.700005,593,,,,,,,,,,
,,,100.200005,593,,,,,,,,,,
,,,100.9,585,,,,,,,,,,
,,,101.8,578,,,,,,,,,,
,,,102,585,,,,,,,,,,
,,,101.8,593,,,,,,,,,,
,,,101.6,593,,,,,,,,,,
,,,101.5,593,,,,,,,,,,
,,,101,601,,,,,,,,,,
,,,101.1,593,,,,,,,,,,
,,,101.1,593,,,,,,,,,,
,,,101.1,593,,,,,,,,,,
,,,101.1,593,,,,,,,,,,
,,,101.1,593,,,,,,,,,,
,,,101.1,593,,,,,,,,,,
,,,100.700005,601,,,,,,,,,,
,,,101.3,585,,,,,,,,,,
,,,101.3,593,,,,,,,,,,
,,,101.3,593,,,,,,,,,,
,,,100.8,601,,,,,,,,,,
,,,100.9,593,,,,,,,,,,
,,,100.200005,609,,,,,,,,,,
,,,100.1,601,,,,,,,,,,
,,,99.6,609,,,,,,,,,,
,,,100.1,593,,,,,,,,,,
,,,100.4,593,,,,,,,,,,
,,,100.6,593,,,,,,,,,,
,,,100.8,593,,,,,,,,,,
,,,100.9,593,,,,,,,,,,
,,,101,593,,,,,,,,,,
,,,101.1,593,,,,,,,,,,
,,,101.6,585,,,,,,,,,,
,,,102.3,578,,,,,,,,,,
,,,102,593,,,,,,,,,,
,,,100.6,617,,,,,,,,,,
,,,100.4,601,,,,,,,,,,
,,,100.6,593,,,,,,,,,,
,,,101.200005,585,,,,,,,,,,
,,,101.200005,593,,,,,,,,,,
,,,101.6,585,,,,,,,,,,
,,,101.5,593,,,,,,,,,,
,,,101.4,593,,,,,,,,,,
,,,101.3,593,,,,,,,,,,
,,,100.8,601,,,,,,,,,,
,,,100.5,601,,,,,,,,,,
,,,100.700005,593,,,,,,,,,,
,,,101.3,585,,,,,,,,,,
,,,101.3,593,,,,,,,,,,
,,,101.3,593,,,,,,,,,,
,,,100.8,601,,,,,,,,,,
,,,100.9,593,,,,,,,,,,
,,,101,593,,,,,,,,,,
,,,100.6,601,,,,,,,,,,
,,,100.8,593,,,,,,,,,,
,,,102.200005,570,,,,,,,,,,
,,,100.700005,617,,,,,,,,,,
,,,100.9,593,,,,,,,,,,
,,,100.6,601,,,,,,,,,,
,,,101.200005,585,,,,,,,,,,
,,,101.6,585,,,,,,,,,,
,,,102.700005,570,,,,,,,,,,
,,,103,578,,,,,,,,,,
,,,103.700005,570,,,,,,,,,,
,,,104.6,562,,,,,,,,,,
,,,102.8,609,,,,,,,,,,
,,,102.3,593,,,,,,,,,,
,,,103.200005,570,,,,,,,,,,
,,,101.4,617,,,,,,,,,,
,,,100.9,601,,,,,,,,,,
,,,100.6,601,,,,,,,,,,
,,,100.4,601,,,,,,,,,,
,,,100.6,593,,,,,,,,,,
,,,101.6,578,,,,,,,,,,
,,,99.9,625,,,,,,,,,,
,,,99.9,601,,,,,,,,,,
,,,99.9,601,,,,,,,,,,
,,,99.9,601,,,,,,,,,,
,,,100.3,593,,,,,,,,,,
,,,99.8,609,,,,,,,,,,
,,,99.8,601,,,,,,,,,,
,,,99.4,609,,,,,,,,,,
,,,99.5,601,,,,,,,,,,
,,,99.6,601,,,,,,,,,,
,,,100.1,593,,,,,,,,,,
,,,100.9,585,,,,,,,,,,
,,,99.4,625,,,,,,,,,,
,,,99.5,601,,,,,,,,,,
,,,99.200005,609,,,,,,,,,,
,,,99.4,601,,,,,,,,,,
,,,99.1,609,,,,,,,,,,
,,,101,570,,,,,,,,,,
,,,101.1,593,,,,,,,,,,
,,,99.9,617,,,,,,,,,,
,,,100.3,593,,,,,,,,,,
,,,100.1,601,,,,,,,,,,
,,,100,601,,,,,,,,,,
,,,100.4,593,,,,,,,,,,
,,,101.9,570,,,,,,,,,,
,,,100.1,625,,,,,,,,,,
,,,100,601,,,,,,,,,,
,,,101.1,578,,,,,,,,,,
,,,99.9,617,,,,,,,,,,
,,,99.9,601,,,,,,,,,,
,,,100.3,593,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"Indische Buurt, Oostelijk Havengebied",101.5,757,101.5,757,<120,140-180,5-6.5,<5,>3.8,>3.8,<7.8,<7.8,18.5-25,18.5-25
,101.5,765,101.5,773,,,,,,,,,,
,101.5,804,101.5,773,,,,,,,,,,
,101.5,750,101.5,765,,,,,,,,,,
,101.5,750,101.5,789,,,,,,,,,,
,101.5,31750,101.5,781,,,,,,,,,,
,101.5,9390,101.5,796,,,,,,,,,,
,101.5,1820,99.5,757,,,,,,,,,,
,101.5,2734,96.5,773,,,,,,,,,,
,101.5,8265,93.6,750,,,,,,,,,,
,101.5,24460,90.6,781,,,,,,,,,,
,101.5,22046,87.9,734,,,,,,,,,,
,101.5,14132,85,765,,,,,,,,,,
,,,83.3,757,,,,,,,,,,
,,,82.1,757,,,,,,,,,,
,,,80.700005,773,,,,,,,,,,
,,,79.8,773,,,,,,,,,,
,,,78.700005,789,,,,,,,,,,
,,,76.4,843,,,,,,,,,,
,,,78.3,726,,,,,,,,,,
,,,77.8,781,,,,,,,,,,
,,,77.3,789,,,,,,,,,,
,,,76.9,789,,,,,,,,,,
,,,77.1,773,,,,,,,,,,
,,,77.5,765,,,,,,,,,,
,,,77,789,,,,,,,,,,
,,,77.4,765,,,,,,,,,,
,,,77,789,,,,,,,,,,
,,,77.4,765,,,,,,,,,,
,,,78,757,,,,,,,,,,
,,,78.6,750,,,,,,,,,,
,,,78.8,757,,,,,,,,,,
,,,78.700005,765,,,,,,,,,,
,,,78.1,781,,,,,,,,,,
,,,76.8,812,,,,,,,,,,
,,,76.4,796,,,,,,,,,,
,,,75.4,820,,,,,,,,,,
,,,75.200005,804,,,,,,,,,,
